Unnamed: 0,Title,Organism,Source,Strain/Genotype,Cell/Tissue,Description,Library_Strategy,Ribosome_position,Extraction_Protocol,Tags
GSM1606099,mrna_untr_a, Homo sapiens,HEK293T,,HEK293T,RNA-seq,RNA-seq study,,"library construction: IlluminaTruSeqstranded prep RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': 'untreated'}"
GSM1606100,mrna_untr_b, Homo sapiens,HEK293T,,HEK293T,RNA-seq,RNA-seq study,,"library construction: IlluminaTruSeqstranded prep RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': 'untreated'}"
GSM1606101,mrna_isrib_a, Homo sapiens,HEK293T,,HEK293T,RNA-seq,RNA-seq study,,"library construction: IlluminaTruSeqstranded prep RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': 'ISRIB (200 nM) for 1 hour'}"
GSM1606102,mrna_isrib_b, Homo sapiens,HEK293T,,HEK293T,RNA-seq,RNA-seq study,,"library construction: IlluminaTruSeqstranded prep RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': 'ISRIB (200 nM) for 1 hour'}"
GSM1606103,mrna_tm_a, Homo sapiens,HEK293T,,HEK293T,RNA-seq,RNA-seq study,,"library construction: IlluminaTruSeqstranded prep RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': '1μg/ml of tunicamycin for 1 hour'}"
GSM1606104,mrna_tm_b, Homo sapiens,HEK293T,,HEK293T,RNA-seq,RNA-seq study,,"library construction: IlluminaTruSeqstranded prep RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': '1μg/ml of tunicamycin for 1 hour'}"
GSM1606105,mrna_tmisrib_a, Homo sapiens,HEK293T,,HEK293T,RNA-seq,RNA-seq study,,"library construction: IlluminaTruSeqstranded prep RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': '1μg/ml of tunicamycin and ISRIB (200 nM) for 1 hour'}"
GSM1606106,mrna_tmisrib_b, Homo sapiens,HEK293T,,HEK293T,RNA-seq,RNA-seq study,,"library construction: IlluminaTruSeqstranded prep RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': '1μg/ml of tunicamycin and ISRIB (200 nM) for 1 hour'}"
GSM1606107,ribo_untr_a, Homo sapiens,HEK293T,,HEK293T,Ribosome Profiling,Ribo-seq study,Elongating,"library construction: Rnase I footprinting, ribosome pelleting, RNA extraction RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': 'untreated'}"
GSM1606108,ribo_untr_b, Homo sapiens,HEK293T,,HEK293T,Ribosome Profiling,Ribo-seq study,Elongating,"library construction: Rnase I footprinting, ribosome pelleting, RNA extraction RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': 'untreated'}"
GSM1606109,ribo_isrib_a, Homo sapiens,HEK293T,,HEK293T,Ribosome Profiling,Ribo-seq study,Elongating,"library construction: Rnase I footprinting, ribosome pelleting, RNA extraction RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': 'ISRIB (200 nM) for 1 hour'}"
GSM1606110,ribo_isrib_b, Homo sapiens,HEK293T,,HEK293T,Ribosome Profiling,Ribo-seq study,Elongating,"library construction: Rnase I footprinting, ribosome pelleting, RNA extraction RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': 'ISRIB (200 nM) for 1 hour'}"
GSM1606111,ribo_tm_a, Homo sapiens,HEK293T,,HEK293T,Ribosome Profiling,Ribo-seq study,Elongating,"library construction: Rnase I footprinting, ribosome pelleting, RNA extraction RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': '1μg/ml of tunicamycin for 1 hour'}"
GSM1606112,ribo_tm_b, Homo sapiens,HEK293T,,HEK293T,Ribosome Profiling,Ribo-seq study,Elongating,"library construction: Rnase I footprinting, ribosome pelleting, RNA extraction RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': '1μg/ml of tunicamycin for 1 hour'}"
GSM1606113,ribo_tmisrib_a, Homo sapiens,HEK293T,,HEK293T,Ribosome Profiling,Ribo-seq study,Elongating,"library construction: Rnase I footprinting, ribosome pelleting, RNA extraction RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': '1μg/ml of tunicamycin and ISRIB (200 nM) for 1 hour'}"
GSM1606114,ribo_tmisrib_b, Homo sapiens,HEK293T,,HEK293T,Ribosome Profiling,Ribo-seq study,Elongating,"library construction: Rnase I footprinting, ribosome pelleting, RNA extraction RNA extraction, preadenylated linker ligation, reverse transcription, cDNA circularization, PCR amplification","{'cell line': 'HEK293T', 'treatment': '1μg/ml of tunicamycin and ISRIB (200 nM) for 1 hour'}"
